,name,weight,Energy,Protein,Fat,Carbohydrate,Total Dietary,Calcium,Iron,Sodium,Vitamin A,Vitamin B1 (Thiamine),Vitamin B2 (Rivoflavin),Vitamin C,Linoleic Acid,Alpha-Linolenic Acid,snack,snack1,snack2,snack3,snack_breakfast,breakfast1,breakfast2,breakfast3,rice,soup,side_dish1,side_dish2,kimchi,special,empty,rice_type1,rice_type2,rice_type3,rice_type4,rice_type5,rice_type6,rice_type7,rice_type8,rice_type9,rice_type10,rice_type11,rice_type12,rice_type13,rice_type14,rice_type15,rice_type16,rice_type17,rice_type18,rice_type19,rice_type20,rice_type21,rice_type22,rice_type23,rice_type24,simple_rice
2823,찹쌀현미밥(55),55,201.45,3.65,0.315,43.96,0,3.6,0.905,3.65,0.133333333,0.1185,0.019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2824,팥밥(55),55,198.85,4.28,0.215,42.97,0,6.9,1.015,5,0.520833333,0.138,0.0245,0.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2825,현미밥(55),55,200.05,3.55,0.315,43.72,0,3.9,0.815,4.15,0.166666667,0.1275,0.013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2826,흑미밥(55),55,199.3,3.5795,0.3155,43.5155,0.38,4.45,0.6925,4.2,0.375,0.14535,0.0227,0,44.615,1.9115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2827,콩밥(55),55,201.95,5.0105,0.9355,41.3995,1.28,16.5,0.983,4.1,0.2125,0.14265,0.0292,0.1635,375.9335,60.5915,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2828,감자밥(63),63,178.37,3.2857,0.1908,39.1336,0.459,4.75,0.6966,3.85,0.153333333,0.116,0.01379,1.7867,1.4739,0.3128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2829,검정콩밥(63),63,231.69,5.9688,1.1796,47.142,1.248,15.93,1.1124,4.62,0.49,0.14118,0.05232,0.4032,495.7302,81.3234,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2830,고구마밥(63),63,193.16,3.1157,0.2027,42.8923,0.459,5.77,0.6745,4.87,0.606666667,0.11685,0.01379,1.2104,7.2046,0.9333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2831,기장밥(63),63,228.81,4.3956,0.4134,49.6296,0.276,4.47,0.9036,4.68,0.24,0.15612,0.01608,0,114.6576,2.4702,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2832,밤밥(63),63,192.65,3.5016,0.269,42.2463,0.918,5.94,0.7408,3.85,0.564166667,0.11974,0.02025,2.7166,37.2113,10.319,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2833,밤찹쌀팥밥(63),63,215.61,4.6803,0.3045,46.4794,1.219,7.62,1.0329,4.02,0.298333333,0.14702,0.02955,1.1873,28.6559,10.8555,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2834,밤콩밥(63),63,231.51,5.748,1.26,47.151,0,18.33,1.227,4.8,0.19,0.1605,0.0216,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2835,보리밥(63),63,227.43,4.206,0.3366,49.7784,0.768,5.79,0.8964,4.8,0.19,0.13452,0.02112,0,53.9382,4.131,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2836,수수밥(63),63,228.09,4.23,0.3,50.067,0,4.65,0.885,5.4,0.465,0.1509,0.0192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2837,쌀밥(63),63,228.69,4.032,0.252,50.085,0,4.41,0.819,5.04,0.21,0.1449,0.0126,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2838,옥수수밥(63),63,227.79,4.23,0.456,49.629,0,5.49,0.867,4.62,1.605,0.1509,0.018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2839,완두콩밥(63),63,213.75,4.1232,0.2544,46.4856,0.51,6.15,0.8658,4.56,2.105,0.14226,0.01986,0.714,5.2548,0.5316,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2840,율무밥(63),63,229.53,4.572,0.42,49.545,0,4.59,0.963,4.8,0.19,0.1503,0.0156,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2841,잡곡밥(63),62,226.01,4.4183,0.4482,49.1078,0.518,4.76,0.9578,4.21,0.504166667,0.16016,0.03574,0,101.9438,3.1466,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2842,차조밥(63),63,228.51,4.2228,0.4434,49.5834,0.306,4.83,0.9684,4.62,0.295,0.1617,0.02112,0,140.388,7.7274,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2843,찰현미밥(63),63,230.71,4.178,0.366,50.343,0,4.14,1.038,4.19,0.153333333,0.1362,0.0216,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2844,찹쌀밥(63),63,231.07,4.202,0.252,50.493,0,3.9,0.972,4.19,0.153333333,0.1296,0.0228,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2845,찹쌀보리밥(63),63,228.97,4.316,0.3366,50.0424,0.768,5.46,0.9954,4.25,0.153333333,0.12462,0.02772,0,53.9382,4.131,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2846,찹쌀팥밥(63),63,228.79,5.0726,0.3078,49.1694,1.074,7.5,1.143,4.13,0.153333333,0.15468,0.03198,0.2742,18.627,8.6562,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2847,찹쌀현미밥(63),63,230.71,4.178,0.366,50.343,0,4.14,1.038,4.19,0.153333333,0.1362,0.0216,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2848,팥밥(63),63,227.73,4.944,0.246,49.179,0,8.07,1.179,5.76,0.615,0.1587,0.0288,0.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2849,현미밥(63),63,229.17,4.068,0.366,50.079,0,4.47,0.939,4.74,0.19,0.1461,0.015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2850,흑미밥(63),63,228.27,4.1034,0.3666,49.8336,0.456,5.13,0.792,4.8,0.44,0.16752,0.02664,0,53.538,2.2938,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2851,콩밥(63),63,231.45,5.8206,1.1106,47.2944,1.536,19.59,1.1406,4.68,0.245,0.16428,0.03444,0.1962,451.1202,72.7098,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2852,B거봉(100g),100,61,0.43,0.04,16.38,0.4,4,0.17,1,2.166666667,0.026,0.047,0.13,11.89,6.09,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2853,B귤(50g),50,19.5,0.35,0.05,4.95,0,6.5,0,5.5,0.208333334,0.065,0.02,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2854,B귤(80g),80,31.2,0.56,0.08,7.92,0,10.4,0,8.8,0.333333334,0.104,0.032,35.2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,B단감(50g),50,25.5,0.205,0.02,6.83,3.2,3,0.075,0,3.375,0.0285,0.0255,6.975,0,5.105,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2856,B당근스틱,42,13.02,0.4284,0.0546,2.9526,1.302,10.08,0.1176,9.66,193.06,0.01554,0.02604,1.2684,34.8684,3.318,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,B딸기(100g),100,36,0.8,0.2,8.9,0,7,0.4,13,0,0.03,0.02,71,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2858,B멜론(100g),100,40,1.5,0.04,9.64,2,7,0.34,13,2.416666667,0.032,0.033,2.02,5.27,10.67,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2859,B멜론(50g),50,20,0.75,0.02,4.82,1,3.5,0.17,6.5,1.208333334,0.016,0.0165,1.01,2.635,5.335,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2860,B멜론(75g),75,30,1.125,0.03,7.23,1.5,5.25,0.255,9.75,1.8125,0.024,0.02475,1.515,3.9525,8.0025,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2861,B멜론퓨레,112,44.8,1.68,0.0448,10.7968,2.24,7.84,0.3808,14.56,2.706666667,0.03584,0.03696,2.2624,5.9024,11.9504,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2862,B바나나(100g),100,84,1.1,0.1,21.94,1.9,7,0.29,0,2.083333333,0.049,0.075,5.94,24.75,9.76,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2863,B바나나(50g),50,42,0.55,0.05,10.97,0.95,3.5,0.145,0,1.041666667,0.0245,0.0375,2.97,12.375,4.88,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2864,B방울토마토(35g),35,8.75,0.35,0.0455,2.107,0.735,3.5,0.1295,1.75,20.825,0.0077,0.03045,3.9795,21.644,2.4535,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2865,B방울토마토(70g),70,17.5,0.7,0.091,4.214,1.47,7,0.259,3.5,41.65,0.0154,0.0609,7.959,43.288,4.907,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2866,B배(100g),100,46,0.3,0.04,12.35,1.4,1,0.05,0,0,0.016,0.049,2.76,18.27,1.16,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2867,B배(50g),50,23,0.15,0.02,6.175,0.7,0.5,0.025,0,0,0.008,0.0245,1.38,9.135,0.58,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2868,B복숭아(60g),60,19.2,0.558,0.03,4.71,2.28,3.6,0.114,0,4.7,0.0168,0.0108,1.014,10.632,3.378,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2869,B복숭아(80g),80,25.6,0.744,0.04,6.28,3.04,4.8,0.152,0,6.266666666,0.0224,0.0144,1.352,14.176,4.504,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2870,B복숭아(백도)-60g,60,29.4,0.354,0.024,7.86,1.56,2.4,0.066,0,0.15,0.0132,0.0138,1.26,6.39,5.208,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2871,B복숭아(백도)-80g,80,39.2,0.472,0.032,10.48,2.08,3.2,0.088,0,0.2,0.0176,0.0184,1.68,8.52,6.944,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2872,B복숭아(천도)-60g,60,19.2,0.558,0.03,4.71,2.28,3.6,0.114,0,4.7,0.0168,0.0108,1.014,10.632,3.378,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2873,B복숭아(천도)-80g,80,25.6,0.744,0.04,6.28,3.04,4.8,0.152,0,6.266666666,0.0224,0.0144,1.352,14.176,4.504,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2874,B복숭아(황도)-60g,60,29.4,0.24,0.024,7.818,2.58,3,0.054,1.2,5.25,0.0108,0.0132,1.002,6.45,3.756,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2875,B복숭아(황도)-80g,80,39.2,0.32,0.032,10.424,3.44,4,0.072,1.6,7,0.0144,0.0176,1.336,8.6,5.008,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2876,B블루베리(50g),50,24,0.275,0.045,6.285,1.5,4.5,0.115,0,1.083333334,0.0085,0.0655,0,16.125,8.25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2877,B사과(100g),100,53,0.2,0.03,14.36,2.7,4,0.1,0,2.083333333,0,0.019,1.41,14.92,1.09,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2878,B사과(35g),35,18.55,0.07,0.0105,5.026,0.945,1.4,0.035,0,0.729166667,0,0.00665,0.4935,5.222,0.3815,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2879,B사과(50g),50,26.5,0.1,0.015,7.18,1.35,2,0.05,0,1.041666667,0,0.0095,0.705,7.46,0.545,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2880,B사과(75g),75,39.75,0.15,0.0225,10.77,2.025,3,0.075,0,1.5625,0,0.01425,1.0575,11.19,0.8175,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2881,B수박(100g),100,31,0.79,0.05,7.83,0.2,6,0.18,0,71.08333333,0.024,0.03,0,13.86,2.93,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2882,B오렌지(100g),100,44,0.9,0.1,11.2,0,33,0.2,1,7.5,0.11,0.02,43,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2883,B오렌지(50g),50,22,0.45,0.05,5.6,0,16.5,0.1,0.5,3.75,0.055,0.01,21.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2884,B자두(50g),50,13,0.25,0.3,2.65,0,1.5,0.1,0.5,0,0.02,0.015,2.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2885,B참외(100g),100,47,1.57,0.29,11.01,1.7,6,0.26,2,0.5,0.006,0.08,1.99,167.43,9.08,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2886,B참외(50g),50,23.5,0.785,0.145,5.505,0.85,3,0.13,1,0.25,0.003,0.04,0.995,83.715,4.54,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2887,B청포도(100g),100,48,0.3,0.2,12.6,0,5,0.3,2,0.916666667,0.06,0.01,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2888,B키위(100g),100,64,0.8,1,14.8,0,30,1,2,2.083333333,0.13,0.03,72,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2889,B키위(50g),50,32,0.4,0.5,7.4,0,15,0.5,1,1.041666667,0.065,0.015,36,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2890,B토마토(100g),100,19,1.03,0.18,4.26,2.6,9,0.19,2,31.66666667,0.013,0.037,14.16,91.46,6.61,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2891,B토마토(200g),200,38,2.06,0.36,8.52,5.2,18,0.38,4,63.33333334,0.026,0.074,28.32,182.92,13.22,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2892,B파인애플(50g),50,26.5,0.23,0.02,7.16,1.25,8,0.045,0,2.583333334,0.026,0.0435,22.715,3.69,3.715,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2893,B포도(100g),100,60,0.66,0.04,15.1,1.1,3,0.11,2,3.25,0.063,0.051,0.12,10.83,5.34,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2894,B감자건포도샐러드,112,136.22,2.2253,5.3718,20.7508,2.961,15.26,0.7077,35.21,1.044166666,0.06573,0.10752,10.3159,2759.0983,409.934,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2895,B감자샐러드,107.1,127.631,2.53274,6.38386,15.65039,2.9505,17.948,0.70686,33.446,1.050583333,0.061019,0.062286,10.2998,3025.89987,409.48999,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2896,B감자채요거트샐러드,109.2,89.81,2.81596,0.76958,18.80102,2.765,38.262,0.59346,11.102,10.76133333,0.059542,0.12677,9.08474,26.1835,4.82174,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2897,B고구마경단,85.4,154.924,1.56324,1.50388,33.88504,2.4164,15.61,0.42028,14.812,19.824,0.049644,0.046928,5.0008,119.8428,9.93916,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2898,B고구마샐러드(마요네즈),78.4,161.686,0.7805,5.3725,27.5989,1.89,11.914,0.3675,37.324,2.8875,0.04711,0.0224,4.984,2775.563,411.0218,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2899,B과일샐러드,77,82.74,0.4697,5.3424,9.1147,0.763,13.93,0.1365,32.69,4.083333333,0.04235,0.02121,15.7325,2751.588,407.5701,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2900,B과일샐러드(마요네즈),77,83.72,0.4557,5.341,9.3961,0.945,14.35,0.1435,32.69,4.375,0.04011,0.01701,15.5435,2751.119,407.5603,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2901,B과일샐러드(요거트드레싱),84,50.4,2.3576,1.6352,7,1.176,64.96,0.0686,19.46,26.41333333,0.02422,0.06902,6.9692,36.9376,5.6686,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2902,B단호박샐러드,85.4,53.116,1.267,0.9198,11.431,3.5,24.234,0.273,5.124,221.7833333,0.02394,0.11802,8.6016,135.0692,57.75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2903,B단호박샐러드(마요네즈),78.4,93.786,0.9065,5.7505,11.1069,3.5,9.814,0.3045,32.424,215.1041666,0.02261,0.0987,8.491,2870.637,463.8648,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2904,B마카로니채소샐러드,56.2,186.267,4.5088,5.4501,28.207,0.266,5.361,0.5468,68.503,33.56433334,0.04995,0.0278,0.9989,2752.2817,408.2085,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2905,B바나나사과키위샐러드(요거트드레싱),168,116.97,1.8732,0.9723,28.0448,2.793,37.1,0.6062,7.14,11.46833333,0.08274,0.09261,30.2337,35.5558,9.1539,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2906,B바나나사과키위샐러드(마요네즈),168,206.71,1.2894,11.0257,28.4746,2.653,20.16,0.679,65.38,5.249999999,0.08302,0.07903,30.0489,5516.4298,821.7237,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2907,B블루베리고구마샐러드,127.4,144.746,1.9033,1.2579,31.724,2.52,51.954,0.3948,17.584,21.57166667,0.05642,0.10325,5.2605,62.2615,9.968,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2908,B(우유제외)블루베리고구마샐러드,127.4,152.096,1.9488,1.4154,33.243,2.835,20.454,0.5243,31.934,2.321666667,0.07042,0.0532,5.0365,564.571,69.44,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2909,B사과샐러드(마요네즈),77,86.87,0.2107,5.3165,10.5021,1.89,4.2,0.1085,32.34,2.479166666,0.00161,0.01666,0.987,2756.341,407.9418,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2910,B연두부샐러드(오리엔탈드레싱),60.3,43.877,2.77105,2.01819,3.62052,0.0464,23.891,0.78153,140.656,5.64475,0.083801,0.071144,0.31458,84.48907,2.83921,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2911,B오이당근스틱,42,9.45,0.4704,0.0315,2.1168,0.798,8.82,0.1008,5.46,97.59750001,0.00819,0.02016,2.9967,19.1541,3.0891,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2912,B오이스틱,42,5.88,0.5124,0.0084,1.281,0.294,7.56,0.084,1.26,2.135,0.00084,0.01428,4.725,3.4398,2.8602,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
